03;두쿠레;미드필더;0;1;1;20;10;2;2;0;8
03;린스트룀;미드필더;0;0;0;18;24;9;1;0;1
03;게예;미드필더;0;2;2;21;18;3;4;0;0
03;해리슨;미드필더;0;1;1;18;14;3;0;0;4
03;브랜스웨이트;미드필더;0;0;0;15;4;1;3;0;0
03;암스트롱;미드필더;0;0;0;3;0;0;1;0;0
03;킨;수비수;2;0;2;10;4;2;4;0;0
03;영;수비수;1;3;4;19;5;3;5;1;0
03;패터슨;수비수;0;0;0;6;1;0;0;0;0
03;미콜렌코;수비수;0;0;0;20;10;1;2;0;0
03;오브라이언;수비수;0;0;0;5;0;0;2;0;0
04;무리치;골키퍼;0;0;0;17;0;0;1;0;0
04;월튼;골키퍼;0;0;0;6;0;0;0;0;0
04;델랍;공격수;8;2;10;22;35;19;8;0;8
04;허스트;공격수;1;1;2;11;4;3;1;0;0
04;채플린;공격수;1;1;2;15;12;3;1;0;0
04;브로드헤드;공격수;0;0;0;8;6;4;1;0;1
04;번스;공격수;0;1;1;18;9;1;1;0;0
04;클락;공격수;0;2;2;17;9;1;1;0;2
04;필로진;공격수;0;0;0;2;0;0;0;0;0
04;스모딕스;미드필더;4;0;4;18;21;12;2;0;6
04;허친슨;미드필더;2;1;3;21;26;12;4;0;2
04;모시;미드필더;1;1;2;21;8;1;7;0;0
04;테일러;미드필더;1;0;1;17;11;4;3;0;0
04;루옹고;미드필더;0;0;0;6;0;0;0;0;0
04;카유스테;미드필더;0;0;0;16;4;0;2;0;0
04;필립스;미드필더;0;0;0;13;6;1;1;0;0
04;데이비스;수비수;1;2;3;23;9;2;5;0;2
04;그리브스;수비수;1;0;1;13;5;2;2;0;1
04;오셰이;수비수;0;0;0;20;10;3;5;0;2
04;울펜덴;수비수;0;0;0;9;0;0;2;0;0
04;고드프리;수비수;0;0;0;1;0;0;0;0;0
04;존슨;수비수;0;1;1;14;2;2;2;0;1
04;튀앙제브;수비수;0;0;0;11;3;0;3;0;0
04;버지스;수비수;0;1;1;10;8;1;0;0;0
04;타운센드;수비수;0;0;0;2;0;0;0;0;0
04;클라크;수비수;0;0;0;8;2;1;1;0;0
05;두브라브카;골키퍼;0;0;0;8;0;0;0;0;0
05;고든;공격수;6;5;11;22;47;15;1;0;4
05;반스;공격수;5;1;6;20;26;10;0;0;2
05;조엘린톤;공격수;4;1;5;22;31;10;8;0;5
05;오슬라;공격수;0;0;0;8;0;0;0;0;1
05;기마랑이스;미드필더;2;6;8;23;25;6;3;0;0
05;토날리;미드필더;1;1;2;21;21;7;4;0;2
05;마일리;미드필더;0;0;0;4;0;0;0;0;0
05;알미론;미드필더;0;0;0;9;6;2;0;0;1
05;롱스탭;미드필더;0;1;1;18;3;0;2;0;0
05;셰어;수비수;2;0;2;19;15;5;5;1;2
05;번;수비수;0;0;0;22;10;3;6;0;2
05;켈리;수비수;0;1;1;9;4;0;2;0;1
05;홀;수비수;0;3;3;23;11;1;3;0;1
05;타겟;수비수;0;0;0;1;0;0;0;0;0
05;리브라멘토;수비수;0;0;0;22;2;0;0;0;2
05;트리피어;수비수;0;0;0;13;1;0;1;0;1
06;콘데;골키퍼;0;1;1;15;0;0;1;0;0
06;주니어;골키퍼;0;0;0;7;0;0;0;0;0
06;페레스;공격수;8;0;8;14;20;11;3;0;3
06;베리;공격수;7;3;10;20;33;14;2;0;11
06;모레노;공격수;3;0;3;11;18;8;0;0;2
06;페페;공격수;1;2;3;13;16;8;1;0;2
06;피노;공격수;1;3;4;18;7;3;6;0;2
06;아코마치;공격수;1;0;1;11;14;6;1;0;0
06;카바네스;공격수;1;0;1;10;3;2;0;0;0
06;페드라자;공격수;0;0;0;0;1;0;0;0;0
06;오헤다;공격수;0;0;0;1;0;0;1;0;0
06;바에나;미드필더;5;5;10;19;20;7;7;0;4
06;파레호;미드필더;3;1;4;19;6;3;6;0;1
06;코메사냐;미드필더;2;1;3;19;7;2;5;0;1
06;수아레스;미드필더;0;1;1;11;3;1;0;0;0
06;테라츠;미드필더;0;0;0;11;0;0;1;0;0
06;디아타;미드필더;0;0;0;0;0;0;0;0;0
06;게예;미드필더;0;0;0;19;16;6;3;0;3
06;코스타;수비수;2;0;2;16;6;3;2;0;1
06;카르도나;수비수;1;2;3;20;9;3;5;0;0
06;알비올;수비수;0;0;0;15;2;0;4;0;0
06;바이;수비수;0;0;0;9;2;0;2;0;0
06;캄브왈라;수비수;0;0;0;5;0;0;0;1;0
06;페메니아;수비수;0;1;1;19;2;0;6;0;1
06;나바로;수비수;0;0;0;7;0;0;0;0;0
06;베르나트;수비수;0;1;1;10;2;1;0;0;1
06;포이스;수비수;0;0;0;4;0;0;1;0;0
07;존스턴;골키퍼;0;0;0;7;0;0;0;0;0
07;라르센;공격수;7;2;9;23;33;23;2;0;12
07;황희찬;공격수;2;0;2;16;4;3;0;0;0
07;고메스;공격수;1;0;1;16;2;2;0;0;0
07;사라비아;공격수;1;0;1;9;6;5;1;0;3
07;보르즈스;공격수;0;1;1;9;2;0;2;0;1
07;게데스;미드필더;2;4;6;20;14;6;1;0;0
07;고메스;미드필더;2;1;3;22;16;6;6;0;2
07;벨가르드;미드필더;1;2;3;21;13;3;3;0;1
07;앙드레;미드필더;0;0;0;18;3;1;3;0;0
07;도일;미드필더;0;1;1;18;8;2;1;0;0
07;아이트 누리;수비수;3;5;8;22;19;4;4;0;2
07;도허티;수비수;2;1;3;16;8;3;3;0;3
07;부에노;수비수;0;0;0;16;6;3;0;0;0
07;폰드;수비수;0;0;0;1;0;0;0;0;0
07;아그바도우;수비수;0;0;0;3;1;0;1;0;1
07;리마;수비수;0;0;0;1;0;0;0;0;0
08;오블락;골키퍼;0;0;0;20;0;0;0;0;0
08;무소;골키퍼;0;0;0;1;0;0;0;0;0
08;소를로스;공격수;8;2;10;18;29;18;0;0;2
08;알바레스;공격수;6;2;8;21;35;21;4;0;2
08;리누;공격수;2;1;3;17;20;10;2;0;1
08;코레아;공격수;2;1;3;19;22;7;3;0;2
08;시메오네;공격수;1;2;3;16;7;5;3;0;3
08;니뇨;공격수;0;0;0;1;2;0;0;0;0
08;그리즈만;미드필더;7;4;11;21;25;15;2;0;5
08;데 파울;미드필더;3;3;6;20;11;4;5;0;0
08;요렌테;미드필더;2;1;3;16;7;4;0;1;2
08;갤러거;미드필더;2;0;2;16;6;2;1;0;1
08;코케;미드필더;1;1;2;20;3;1;4;0;0
08;리켈메 레체;미드필더;0;0;0;10;9;3;0;0;4
08;위첼;미드필더;0;1;1;12;0;0;1;0;1
08;르마;미드필더;0;0;0;1;0;0;0;0;0
08;바리오스 리바스;미드필더;0;2;2;16;17;3;3;0;0
08;갈란;미드필더;0;1;1;12;2;0;5;0;1
08;랑글레;수비수;1;1;2;11;2;1;5;0;0
08;몰리나;수비수;0;3;3;15;3;0;0;0;0
08;르 노르망;수비수;0;0;0;12;0;0;4;0;1
08;아스필리쿠에타;수비수;0;0;0;7;1;1;0;0;1
08;만다바;수비수;0;0;0;14;1;1;3;0;1
08;히메네스;수비수;0;0;0;16;1;1;3;0;1
09;플레켄;골키퍼;0;0;0;23;0;0;1;0;0
09;발디마르손;골키퍼;0;0;0;1;0;0;0;0;0
09;샤데;공격수;6;2;8;23;26;14;2;0;9
09;담스고르;공격수;2;7;9;23;20;8;1;0;2
09;음뵈모;공격수;14;3;17;23;43;27;2;0;9
09;루이스 포터;공격수;1;2;3;23;19;11;4;0;4
09;누네스;공격수;0;0;0;0;0;0;0;0;0
09;티아고;공격수;0;0;0;4;1;0;0;0;1
09;뇌르고르;미드필더;2;2;4;20;20;6;4;1;1
09;위사;미드필더;11;2;13;20;45;23;2;0;8
09;야넬트;미드필더;1;3;4;22;11;4;3;0;0
09;카르발류;미드필더;1;1;2;16;11;5;1;0;1
09;트레빗;미드필더;0;0;0;1;0;0;0;0;0
09;옌센;미드필더;0;1;1;13;5;1;1;0;0
09;마그호마;미드필더;0;0;0;4;0;0;0;0;0
09;야르몰류크;미드필더;0;0;0;18;8;1;2;0;2
09;코나크;미드필더;0;0;0;5;1;0;0;0;0
09;콜린스;수비수;2;1;3;23;10;7;2;0;3
09;핀녹;수비수;2;0;2;16;6;3;2;0;0
09;김지수;수비수;0;0;0;2;0;0;0;0;0
09;헨리;수비수;0;0;0;1;0;0;0;0;0
09;로에르슬레프;수비수;0;2;2;19;5;2;2;0;0
09;미;수비수;0;0;0;6;0;0;2;0;0
09;판 덴 베르흐;수비수;0;0;0;19;10;1;1;0;0
09;아예르;수비수;0;0;0;10;3;2;3;0;1
10;오나나;골키퍼;0;0;0;23;0;0;0;0;0
10;래시퍼드;공격수;4;1;5;15;16;10;2;0;7
10;가르나초;공격수;3;2;5;22;43;18;1;0;5
10;지르크제이;공격수;3;1;4;23;17;9;1;0;2
10;호일룬;공격수;2;0;2;18;10;6;1;0;5
10;안토니;공격수;0;0;0;8;6;3;0;0;0
10;디알로;미드필더;6;6;12;21;38;12;3;0;7
10;페르난데스;미드필더;5;6;11;22;60;17;1;1;2
10;카제미루;미드필더;1;0;1;14;18;5;1;0;2
10;우가르테;미드필더;0;1;1;17;2;0;7;0;0
10;마운트;미드필더;0;0;0;8;3;2;2;0;0
10;마이누;미드필더;0;0;0;17;9;1;5;0;2
10;에릭센;미드필더;0;1;1;12;3;0;2;0;0
10;콜리어;미드필더;0;0;0;4;0;0;0;0;0
10;마르티네즈;수비수;2;1;3;19;16;5;7;0;0
10;더 리흐트;수비수;1;0;1;21;11;6;3;0;1
10;마즈라위;수비수;0;2;2;23;8;2;1;0;3
10;달롯;수비수;0;1;1;22;15;4;4;0;4
10;요로;수비수;0;0;0;10;3;1;2;0;1
10;쇼;수비수;0;0;0;2;0;0;0;0;0
10;린델로프;수비수;0;0;0;5;0;0;1;0;0
10;에반스;수비수;0;0;0;6;1;0;1;0;0
10;말라시아;수비수;0;0;0;3;0;0;1;0;0
10;매과이어;수비수;0;0;0;16;3;1;6;0;1
11;마마르다슈빌리;골키퍼;0;0;0;17;0;0;1;0;0
11;디미트리예프스키;골키퍼;0;0;0;4;0;0;1;0;0
11;듀로 페랄레스;공격수;7;2;9;18;15;11;3;0;2
11;로페스 노게롤;공격수;3;3;6;21;15;5;1;0;10
11;고메즈;공격수;2;0;2;14;11;4;0;0;8
11;오토르비;공격수;0;0;0;1;0;0;0;0;0
11;우마르;공격수;0;0;0;1;0;0;1;0;0
11;카노스;공격수;0;0;0;14;6;2;3;0;0
11;미르;공격수;0;1;1;6;4;1;2;0;2
11;발레라;공격수;0;0;0;8;1;1;0;0;0
11;리오하;미드필더;4;1;5;20;12;6;3;0;7
11;바레네체아;미드필더;1;1;2;15;4;1;3;0;0
11;페펠루;미드필더;1;1;2;18;10;5;7;1;1
11;테존;미드필더;0;0;0;4;0;0;0;0;0
11;알메이다;미드필더;0;0;0;18;8;2;1;0;2
11;페레스;미드필더;0;0;0;9;3;0;0;0;0
11;게라 모레노;미드필더;0;1;1;20;13;2;1;0;0
11;타레가;수비수;2;0;2;18;7;4;3;0;1
11;폴퀴에;수비수;0;1;1;20;2;1;4;0;1
11;아바야스;수비수;0;0;0;1;0;0;1;0;1
11;코프리에즈;수비수;0;0;0;1;0;0;0;0;0
11;아론스;수비수;0;0;0;1;0;0;0;0;0
11;디아카비;수비수;0;0;0;1;0;0;0;0;0
11;가시오로프스키;수비수;0;0;0;13;0;0;1;0;0
11;길라몬;수비수;0;0;0;10;1;0;2;0;0
11;코르도바;수비수;0;0;0;2;0;0;0;0;0
11;모스케라;수비수;0;0;0;20;1;1;5;0;0
11;코레이아;수비수;0;0;0;11;1;0;1;0;0
11;바스케스;수비수;0;0;0;13;2;0;3;0;1
11;가야;수비수;0;1;1;8;0;0;1;0;2
12;라야 마르틴;골키퍼;0;0;0;23;0;0;2;0;0
12;하베르츠;공격수;8;2;10;20;40;17;4;0;13
12;마르티넬리;공격수;6;2;8;21;25;13;1;0;5
12;사카;공격수;5;10;15;16;42;18;3;0;3
12;제주스;공격수;3;0;3;17;18;6;4;0;9
12;은와네리;공격수;2;0;2;13;8;3;1;0;2
12;스털링;공격수;0;1;1;8;6;0;1;0;1
12;트로사르;미드필더;4;4;8;23;36;11;1;0;2
12;메리노;미드필더;2;1;3;15;12;4;2;0;3
12;파르티;미드필더;2;2;4;22;18;5;2;0;1
12;라이스;미드필더;1;3;4;21;23;7;3;0;1
12;외데고르;미드필더;1;3;4;15;23;7;1;0;0
12;루이스 스켈리;미드필더;0;0;0;9;0;0;2;1;0
12;조르지뉴;미드필더;0;0;0;10;1;0;3;0;0
12;마갈량이스;수비수;3;1;4;21;17;6;3;0;1
12;칼라피오리;수비수;2;1;3;12;6;4;3;0;2
12;살리바;수비수;2;0;2;21;3;2;2;1;2
12;팀버르;수비수;1;1;2;20;9;3;6;0;5
12;도미야스;수비수;0;0;0;1;1;0;0;0;0
12;화이트;수비수;0;1;1;9;3;0;2;0;1
12;키비오르;수비수;0;0;0;8;1;0;0;0;0
12;진첸코;수비수;0;0;0;8;1;0;1;0;0
12;티어니;수비수;0;0;0;2;0;0;0;0;0
13;헤레라;골키퍼;0;0;0;21;0;0;3;0;0
13;가르시아;공격수;2;0;2;19;12;5;0;0;3
13;가르시아;공격수;2;3;5;20;8;5;2;0;4
13;오로즈;공격수;2;0;2;21;15;7;3;0;2
13;부디미르;공격수;10;1;11;21;27;16;2;0;6
13;바르하;공격수;0;0;0;5;5;1;2;0;0
13;룸브레라스;공격수;0;0;0;0;0;0;0;0;0
13;토로;미드필더;3;0;3;19;7;5;6;0;0
13;브레토네스;미드필더;2;0;2;20;7;3;2;0;1
13;고메스 보르도나도;미드필더;0;0;0;15;0;0;1;0;1
13;무뇨스;미드필더;0;0;0;9;1;0;1;0;0
13;이바녜스;미드필더;0;1;1;17;10;2;2;0;0
13;몬카욜라;미드필더;0;0;0;19;8;2;7;0;0
13;보요모;수비수;1;0;1;18;2;2;4;0;2
13;카테나;수비수;0;2;2;19;4;1;6;0;0
13;아레소;수비수;0;1;1;20;1;0;4;0;3
13;헤란도;수비수;0;0;0;10;2;1;3;0;0
13;크루즈;수비수;0;0;0;13;3;0;1;0;1
14;아드리안;골키퍼;0;0;0;2;0;0;2;0;0
14;바르보사;골키퍼;0;0;0;4;1;1;0;0;0
14;로케;공격수;4;0;4;18;36;17;3;0;4
14;아빌라;공격수;2;0;2;15;12;7;4;1;3
14;바캄푸;공격수;1;1;2;12;10;5;3;0;4
14;에잘줄리;공격수;1;1;2;21;41;15;2;0;3
14;로드리게스 카라발로;공격수;1;0;1;5;3;3;0;0;0
14;루이발;공격수;0;2;2;16;7;3;3;0;2
14;로사다;공격수;0;0;0;10;4;1;1;0;0
14;후안미;공격수;0;0;0;11;5;0;2;0;1
14;로 셀소;미드필더;7;1;8;13;25;15;3;0;0
14;이스코;미드필더;1;0;1;6;6;1;1;0;1
14;포르날스;미드필더;1;0;1;15;9;1;1;0;0
14;플로레스;미드필더;0;0;0;5;0;0;1;0;0
14;알티미라;미드필더;0;1;1;18;8;1;2;0;0
14;카르도주;미드필더;0;1;1;14;3;0;3;0;0
14;바르트라;수비수;2;0;2;12;8;4;1;0;0
14;나탄;수비수;0;0;0;16;1;0;2;1;0
14;요렌테;수비수;0;0;0;20;6;2;2;0;0
14;페라드;수비수;0;0;0;18;7;1;4;1;2
14;로드리게스;수비수;0;0;0;8;0;0;0;0;0
14;사발리;수비수;0;0;0;14;1;1;1;0;0
