2024;72;13;뉴캐슬U;첼시;27.07 %;31.78 %;41.15 %;승;3;791,499,590;85;4,993,430;973;218,110;6,542;64,880;2024-10-28 (08:00) ~ 2024-10-29 (22:00);2:0
2024;72;14;토트넘;맨체스C;21.07 %;18.22 %;60.71 %;승;3;791,499,590;85;4,993,430;973;218,110;6,542;64,880;2024-10-28 (08:00) ~ 2024-10-29 (22:00);2:1
2024;71;01;A빌라;본머스;74.44 %;16.40 %;9.16 %;무;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);1:1
2024;71;02;브렌트퍼;입스위치;79.43 %;14.03 %;6.53 %;승;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);4:3
2024;71;03;라요;알라베스;61.27 %;26.84 %;11.89 %;승;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);1:0
2024;71;04;에버턴;풀럼;25.98 %;39.01 %;35.01 %;무;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);1:1
2024;71;05;라스팔마;지로나;21.27 %;30.19 %;48.54 %;승;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);1:0
2024;71;06;레알마드;바르셀로;48.59 %;26.11 %;25.30 %;패;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);0:4
2024;71;07;레가네스;RC셀타;15.54 %;32.66 %;51.80 %;승;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);3:0
2024;71;08;첼시;뉴캐슬U;72.25 %;18.18 %;9.56 %;승;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);2:1
2024;71;09;크리스털;토트넘;11.61 %;16.23 %;72.16 %;승;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);1:0
2024;71;10;웨스트햄;맨체스U;28.59 %;29.86 %;41.55 %;승;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);2:1
2024;71;11;헤타페;발렌시아;56.95 %;31.12 %;11.94 %;무;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);1:1
2024;71;12;아스널;리버풀;25.51 %;31.79 %;42.70 %;무;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);2:2
2024;71;13;베티스;AT마드;13.43 %;30.15 %;56.42 %;승;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);1:0
2024;71;14;소시에다;오사수나;50.86 %;30.85 %;18.29 %;패;;이월횟수 : 2회 / 이월금액 : 1,313,396,500원;7;49,500,730;101;1,715,380;887;390,650;2024-10-24 (08:00) ~ 2024-10-26 (22:00);0:2
2024;70;01;AC밀란;클뤼브뤼;76.59 %;16.97 %;6.44 %;승;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);3:1
2024;70;02;AS모나코;츠르베나;89.26 %;7.69 %;3.05 %;승;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);5:1
2024;70;03;PSG;PSV;75.91 %;17.18 %;6.91 %;무;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);1:1
2024;70;04;유벤투스;슈투트가;71.99 %;20.02 %;8.00 %;패;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);0:1
2024;70;05;A빌라;볼로냐;80.29 %;14.79 %;4.91 %;승;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);2:0
2024;70;06;레알마드;도르트문;68.03 %;21.02 %;10.96 %;승;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);5:2
2024;70;07;아탈란타;셀틱;82.92 %;10.78 %;6.29 %;무;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);0:0
2024;70;08;브레스투;레버쿠젠;9.53 %;19.86 %;70.61 %;무;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);1:1
2024;70;09;라이프치;리버풀;13.62 %;21.83 %;64.55 %;패;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);0:1
2024;70;10;바르셀로;바이뮌헨;36.64 %;31.45 %;31.91 %;승;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);4:1
2024;70;11;AT마드;릴OSC;69.52 %;22.61 %;7.87 %;패;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);1:3
2024;70;12;SL벤피카;페예노르;74.41 %;16.68 %;8.90 %;패;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);1:3
2024;70;13;잘츠부르;D자그레;35.14 %;37.72 %;27.13 %;패;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);0:2
2024;70;14;영보이스;인테르;3.16 %;7.47 %;89.38 %;패;;이월횟수 : 1회 / 이월금액 : 447,133,750원;2;89,426,750;102;876,740;1,190;150,300;2024-10-21 (08:00) ~ 2024-10-22 (22:00);0:1
2024;69;01;토트넘;웨스트햄;75.98 %;15.55 %;8.47 %;승;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);4:1
2024;69;02;빌바오;에스파뇰;81.17 %;14.36 %;4.47 %;승;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);4:1
2024;69;03;풀럼;A빌라;26.24 %;35.33 %;38.43 %;패;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);1:3
2024;69;04;입스위치;에버턴;32.06 %;40.23 %;27.71 %;패;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);0:2
2024;69;05;맨체스U;브렌트퍼;64.21 %;21.45 %;14.33 %;승;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);2:1
2024;69;06;뉴캐슬U;브라이턴;49.86 %;33.14 %;17.00 %;패;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);0:1
2024;69;07;사우샘프;레스터C;23.43 %;30.69 %;45.89 %;패;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);2:3
2024;69;08;오사수나;베티스;52.50 %;29.28 %;18.22 %;패;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);1:2
2024;69;09;본머스;아스널;5.94 %;12.73 %;81.33 %;승;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);2:0
2024;69;10;지로나;소시에다;33.97 %;45.19 %;20.84 %;패;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);0:1
2024;69;11;RC셀타;레알마드;5.05 %;11.03 %;83.92 %;패;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);1:2
2024;69;12;마요르카;라요;48.10 %;39.04 %;12.85 %;승;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);1:0
2024;69;13;리버풀;첼시;60.82 %;26.71 %;12.47 %;승;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);2:1
2024;69;14;비야레알;헤타페;75.70 %;18.96 %;5.34 %;무;1;691,556,750;59;4,688,530;1,021;135,470;8,112;34,110;2024-10-17 (08:00) ~ 2024-10-19 (20:30);1:1
2024;68;01;한국;이라크;75.97 %;18.25 %;5.78 %;승;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);3:2
2024;68;02;중국;인도네시;24.61 %;33.12 %;42.27 %;승;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);2:1
2024;68;03;우즈베키;아랍에미;71.44 %;20.60 %;7.96 %;승;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);1:0
2024;68;04;요르단;오만;53.22 %;32.84 %;13.94 %;승;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);4:0
2024;68;05;팔레스타;쿠웨이트;35.59 %;39.44 %;24.98 %;무;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);2:2
2024;68;06;사우디;바레인;79.52 %;15.21 %;5.27 %;무;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);0:0
2024;68;07;리투아니;루마니아;3.06 %;8.40 %;88.53 %;패;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);1:2
2024;68;08;북아일랜;불가리아;42.81 %;40.95 %;16.24 %;승;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);5:0
2024;68;09;스페인;세르비아;85.87 %;10.54 %;3.59 %;승;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);3:0
2024;68;10;폴란드;크로아티;18.09 %;37.49 %;44.42 %;무;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);3:3
2024;68;11;스위스;덴마크;24.05 %;36.94 %;39.01 %;무;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);2:2
2024;68;12;코소보;키프로스;91.33 %;6.30 %;2.37 %;승;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);3:0
2024;68;13;벨라루스;룩셈부르;52.20 %;34.32 %;13.48 %;무;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);1:1
2024;68;14;스코틀랜;포르투갈;4.16 %;11.05 %;84.79 %;무;11;51,212,390;300;751,120;3,700;30,460;25,892;8,710;2024-10-14 (08:00) ~ 2024-10-15 (20:00);0:0
2024;67;01;리투아니;코소보;8.46 %;22.22 %;69.32 %;패;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);1:2
2024;67;02;크로아티;스코틀랜;81.43 %;13.92 %;4.64 %;승;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);2:1
2024;67;03;불가리아;룩셈부르;76.39 %;18.44 %;5.17 %;무;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);0:0
2024;67;04;폴란드;포르투갈;8.75 %;25.05 %;66.19 %;패;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);1:3
2024;67;05;스페인;덴마크;78.85 %;15.23 %;5.92 %;승;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);1:0
2024;67;06;벨라루스;북아일랜;13.93 %;36.59 %;49.48 %;무;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);0:0
2024;67;07;세르비아;스위스;27.14 %;40.90 %;31.96 %;승;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);2:0
2024;67;08;카자흐스;슬로베니;6.64 %;14.98 %;78.38 %;패;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);0:1
2024;67;09;몰타;몰도바;12.98 %;32.26 %;54.76 %;승;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);1:0
2024;67;10;리히텐슈;지브롤터;29.55 %;45.22 %;25.22 %;무;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);0:0
2024;67;11;아르메니;북마케도;21.90 %;27.58 %;50.52 %;패;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);0:2
2024;67;12;페로제도;라트비아;37.64 %;44.18 %;18.18 %;무;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);1:1
2024;67;13;오스트리;노르웨이;43.22 %;32.99 %;23.79 %;승;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);5:1
2024;67;14;그리스;아일랜드;82.15 %;13.06 %;4.80 %;승;23;22,215,700;849;240,740;9,002;11,360;51,598;3,970;2024-10-11 (08:00) ~ 2024-10-12 (22:00);2:0
2024;66;01;우즈베키;이란;21.46 %;42.36 %;36.18 %;무;1;593,455,000;92;2,580,240;1,266;93,760;9,964;23,830;2024-10-08 (08:00) ~ 2024-10-10 (22:00);0:0
2024;66;02;요르단;한국;21.03 %;30.86 %;48.11 %;패;1;593,455,000;92;2,580,240;1,266;93,760;9,964;23,830;2024-10-08 (08:00) ~ 2024-10-10 (22:00);0:2
2024;66;03;몰도바;안도라;88.77 %;8.75 %;2.48 %;승;1;593,455,000;92;2,580,240;1,266;93,760;9,964;23,830;2024-10-08 (08:00) ~ 2024-10-10 (22:00);2:0
2024;66;04;라트비아;북마케도;10.00 %;27.20 %;62.80 %;패;1;593,455,000;92;2,580,240;1,266;93,760;9,964;23,830;2024-10-08 (08:00) ~ 2024-10-10 (22:00);0:3
2024;66;05;오만;쿠웨이트;61.60 %;27.73 %;10.67 %;승;1;593,455,000;92;2,580,240;1,266;93,760;9,964;23,830;2024-10-08 (08:00) ~ 2024-10-10 (22:00);4:0
2024;66;06;바레인;인도네시;47.25 %;33.64 %;19.11 %;무;1;593,455,000;92;2,580,240;1,266;93,760;9,964;23,830;2024-10-08 (08:00) ~ 2024-10-10 (22:00);2:2
2024;66;07;사우디;일본;8.80 %;15.17 %;76.04 %;패;1;593,455,000;92;2,580,240;1,266;93,760;9,964;23,830;2024-10-08 (08:00) ~ 2024-10-10 (22:00);0:2
2024;66;08;이라크;팔레스타;87.49 %;9.53 %;2.98 %;승;1;593,455,000;92;2,580,240;1,266;93,760;9,964;23,830;2024-10-08 (08:00) ~ 2024-10-10 (22:00);1:0
