04;우날;공격수;0;1;1;9;7;1;1;0;2
04;브룩스;미드필더;1;0;1;5;3;1;0;0;0
04;쿡;미드필더;1;3;4;12;6;2;4;0;1
04;타버니어;미드필더;1;2;3;12;21;7;2;0;2
04;스콧;미드필더;0;0;0;8;4;1;0;0;0
04;아담스;미드필더;0;0;0;4;1;0;1;0;0
04;빌링;미드필더;0;0;0;2;0;0;0;0;0
04;하이센;수비수;0;0;0;6;3;0;1;0;1
04;세네시;수비수;0;0;0;10;1;0;4;0;1
04;아론스;수비수;0;0;0;1;0;0;0;0;0
04;케르케즈;수비수;0;2;2;12;4;0;2;0;3
04;스미스;수비수;0;0;0;12;1;0;3;0;0
04;자바르니;수비수;0;0;0;12;1;0;1;0;0
04;아라우조;수비수;0;0;0;8;0;0;1;0;0
05;드미트로비치;골키퍼;0;0;0;8;0;0;0;0;0
05;소리아노;골키퍼;0;0;0;6;0;0;1;0;0
05;크루즈;공격수;4;1;5;14;16;7;1;0;2
05;가르시아;공격수;1;0;1;6;5;3;0;0;2
05;데 라 푸엔테;공격수;1;1;2;14;11;5;3;0;6
05;무니르;공격수;1;0;1;9;5;3;1;0;4
05;프란퀘사;공격수;1;0;1;11;2;1;1;0;0
05;라바;공격수;0;2;2;7;3;2;0;0;0
05;로페즈;공격수;0;1;1;9;3;1;0;0;0
05;알레;공격수;0;0;0;8;2;1;0;0;6
05;브라사냑;미드필더;1;2;3;13;4;2;0;0;1
05;타피아;미드필더;1;0;1;13;3;2;3;0;0
05;네유;미드필더;1;1;2;10;5;1;5;0;0
05;시스;미드필더;0;0;0;12;4;0;2;0;0
05;오스카;미드필더;0;2;2;10;5;0;3;0;0
05;치코;미드필더;0;0;0;6;1;0;0;0;0
05;에르난데스 카레라;미드필더;0;1;1;11;5;1;0;0;0
05;세르히요;수비수;1;0;1;14;2;1;2;0;1
05;사엔스;수비수;1;0;1;7;1;1;1;0;0
05;나스타시치;수비수;0;0;0;9;0;0;2;0;2
05;호지;수비수;0;1;1;12;2;0;4;0;3
05;알티미라;수비수;0;0;0;9;0;0;1;0;2
06;과이타;골키퍼;0;0;0;10;0;0;0;0;0
06;빌라르;골키퍼;0;0;0;4;0;0;0;0;0
06;이글레시아스;공격수;4;0;4;15;7;5;0;0;6
06;아스파스;공격수;4;3;7;13;16;9;2;0;5
06;두비카스;공격수;3;0;3;13;11;7;2;0;6
06;곤잘레스;공격수;1;1;2;7;4;2;0;1;0
06;알렌드;공격수;0;0;0;1;0;0;0;0;0
06;밤바;공격수;0;0;0;9;2;0;1;0;2
06;두란;공격수;0;1;1;6;1;0;0;0;1
06;세르비;공격수;0;0;0;1;0;0;0;0;0
06;스베드베리;미드필더;2;3;5;12;7;5;1;0;2
06;알바레스;미드필더;2;1;3;14;6;3;3;0;0
06;벨트란;미드필더;1;0;1;11;4;1;1;0;0
06;로드리게스 소사;미드필더;0;0;0;10;1;0;2;0;0
06;소텔로;미드필더;0;0;0;10;2;0;4;0;1
06;모리바;미드필더;0;0;0;11;4;0;3;0;0
06;자이우송;미드필더;0;0;0;6;1;1;0;0;0
06;Lopez;미드필더;0;0;0;0;0;0;0;0;0
06;밍게사;수비수;2;5;7;13;5;4;3;0;0
06;스타르펠트;수비수;1;0;1;13;2;1;2;0;0
06;갈리아노;수비수;1;0;1;13;4;2;3;0;0
06;알론소;수비수;0;0;0;10;3;1;2;0;1
06;리스티치;수비수;0;0;0;2;0;0;0;0;0
06;카레이라;수비수;0;0;0;4;3;1;0;0;0
06;에이두;수비수;0;0;0;1;0;0;0;0;0
06;도밍게스;수비수;0;0;0;6;1;0;0;0;0
06;만키요;수비수;0;0;0;8;0;0;1;0;0
07;오블락;골키퍼;0;0;0;13;0;0;0;0;0
07;무소;골키퍼;0;0;0;1;0;0;0;0;0
07;소를로스;공격수;5;2;7;14;23;12;0;0;2
07;알바레스;공격수;4;1;5;14;17;7;2;0;0
07;코레아;공격수;2;0;2;13;15;4;2;0;2
07;시메오네;공격수;1;2;3;9;3;3;1;0;0
07;리누;공격수;0;1;1;11;14;7;1;0;1
07;그리즈만;미드필더;4;4;8;14;14;8;1;0;3
07;요렌테;미드필더;2;1;3;9;5;4;0;1;1
07;갤러거;미드필더;2;0;2;10;4;2;1;0;0
07;코케;미드필더;1;0;1;14;3;1;3;0;0
07;데 파울;미드필더;0;3;3;13;2;0;3;0;0
07;리켈메 레체;미드필더;0;0;0;10;9;3;0;0;4
07;위첼;미드필더;0;1;1;9;0;0;0;0;1
07;르마;미드필더;0;0;0;1;0;0;0;0;0
07;바리오스 리바스;미드필더;0;1;1;9;10;2;1;0;0
07;갈란;미드필더;0;0;0;6;1;0;2;0;0
07;몰리나;수비수;0;1;1;10;2;0;0;0;0
07;르 노르망;수비수;0;0;0;7;0;0;2;0;1
07;아스필리쿠에타;수비수;0;0;0;6;1;1;0;0;1
07;랑글레;수비수;0;0;0;5;1;0;4;0;0
07;만다바;수비수;0;0;0;12;1;1;3;0;1
07;히메네스;수비수;0;0;0;12;0;0;1;0;0
08;가사니가;골키퍼;0;0;0;14;0;0;3;0;0
08;카를로스;골키퍼;0;0;0;0;0;0;0;1;0
08;Andreev;골키퍼;0;0;0;0;0;0;0;0;0
08;스투아니;공격수;4;0;4;10;9;7;1;0;2
08;미오브스키;공격수;2;1;3;8;4;4;0;0;5
08;루이스;공격수;2;0;2;9;8;4;2;0;3
08;치한코우;공격수;1;1;2;7;8;3;1;0;1
08;아스프리야;공격수;1;0;1;7;6;1;1;0;1
08;김민수;공격수;0;0;0;3;0;0;0;0;0
08;반 더 비크;공격수;0;2;2;10;4;1;2;0;0
08;흐루네벨트;공격수;0;0;0;9;9;4;1;0;6
08;Ba;공격수;0;0;0;1;0;0;0;0;0
08;브리안 힐;미드필더;2;3;5;12;11;6;1;0;2
08;에레라;미드필더;2;1;3;11;16;5;4;0;0
08;미세후이;미드필더;1;0;1;6;3;3;0;0;1
08;마르틴;미드필더;1;0;1;10;1;1;0;0;0
08;로페스 실바;미드필더;0;0;0;13;2;0;2;0;1
08;클루아;미드필더;0;0;0;4;2;2;0;0;0
08;로메우;미드필더;0;0;0;9;2;1;3;0;0
08;솔리스;미드필더;0;0;0;6;1;0;0;0;0
08;포르투;미드필더;0;1;1;6;0;0;1;0;1
08;크레이치;수비수;1;0;1;7;3;2;2;0;0
08;구티에레스 오르테가;수비수;1;2;3;13;8;3;0;0;1
08;마르티네스;수비수;1;0;1;11;3;2;2;0;0
08;블린트;수비수;0;1;1;12;1;1;1;0;0
08;프란세스;수비수;0;0;0;8;2;0;1;0;1
08;로페즈;수비수;0;0;0;4;0;0;1;0;0
08;Marti;수비수;0;0;0;1;0;0;0;0;0
09;마르티네즈;골키퍼;0;0;0;12;0;0;1;0;0
09;왓킨스;공격수;6;2;8;12;28;11;0;0;2
09;듀란;공격수;4;0;4;12;14;5;1;0;2
09;로저스;공격수;3;2;5;12;20;7;3;0;1
09;필로진;공격수;0;0;0;8;4;0;1;0;1
09;바클리;미드필더;2;1;3;9;10;3;3;0;0
09;오나나;미드필더;2;0;2;10;9;4;3;0;0
09;보가드;미드필더;0;0;0;3;0;0;1;0;0
09;베일리;미드필더;0;2;2;11;9;0;2;0;1
09;카마라;미드필더;0;0;0;3;0;0;1;0;0
09;부엔디아;미드필더;0;0;0;5;1;0;1;0;0
09;틸레만스;미드필더;0;4;4;12;8;2;3;0;0
09;램지;미드필더;0;2;2;10;10;3;1;0;1
09;맥긴;미드필더;0;1;1;10;8;0;2;0;1
09;콘사;수비수;1;0;1;10;4;2;0;0;0
09;실바;수비수;0;0;0;7;2;1;1;0;0
09;디뉴;수비수;0;2;2;12;6;2;3;0;1
09;캐시;수비수;0;0;0;7;1;0;1;0;0
09;마트센;수비수;0;0;0;10;0;0;1;0;1
09;네델리코비치;수비수;0;0;0;3;0;0;0;0;0
09;토레스;수비수;0;0;0;12;2;1;1;0;0
10;픽포드;골키퍼;0;0;0;12;0;0;1;0;0
10;칼버트 르윈;공격수;2;1;3;12;28;13;1;0;15
10;은디아예;공격수;2;0;2;12;16;7;1;0;4
10;베투;공격수;1;0;1;8;8;3;0;0;2
10;맥네일;미드필더;3;3;6;11;23;8;1;0;1
10;두쿠레;미드필더;0;0;0;10;4;1;0;0;5
10;린스트룀;미드필더;0;0;0;8;13;7;0;0;0
10;망갈라;미드필더;0;0;0;9;5;1;0;0;0
10;게예;미드필더;0;0;0;11;14;2;1;0;0
10;해리슨;미드필더;0;1;1;11;9;2;0;0;2
10;브랜스웨이트;미드필더;0;0;0;5;1;0;0;0;0
10;가너;미드필더;0;0;0;4;2;0;1;0;0
10;이뢰그부남;미드필더;0;0;0;6;4;0;2;0;0
10;암스트롱;미드필더;0;0;0;1;0;0;0;0;0
10;킨;수비수;2;0;2;9;4;2;4;0;0
10;딕슨;수비수;0;0;0;1;0;0;0;0;0
10;미콜렌코;수비수;0;0;0;10;6;1;0;0;0
10;콜먼;수비수;0;0;0;1;1;1;0;0;1
10;영;수비수;0;3;3;10;3;1;2;1;0
10;오브라이언;수비수;0;0;0;1;0;0;1;0;0
10;타코우스키;수비수;0;0;0;12;5;1;3;0;0
11;레노;골키퍼;0;1;1;12;0;0;2;0;0
11;히메네즈;공격수;4;2;6;12;26;10;0;0;5
11;이워비;공격수;3;2;5;12;21;10;1;0;1
11;윌슨;공격수;3;0;3;8;5;3;2;0;0
11;무니즈;공격수;1;0;1;11;12;6;1;0;0
11;넬슨;공격수;1;1;2;9;11;5;1;0;1
11;트라오레;공격수;1;3;4;12;17;6;2;0;1
11;스미스 로우;미드필더;3;2;5;12;17;4;1;0;3
11;페레이라;미드필더;1;0;1;12;17;4;3;0;0
11;루키치;미드필더;0;0;0;8;0;0;4;0;0
11;베르게;미드필더;0;0;0;9;0;0;0;0;0
11;케어니;미드필더;0;0;0;9;0;0;2;0;0
11;리드;미드필더;0;0;0;8;1;0;2;0;0
11;쿠엔카;미드필더;0;0;0;1;0;0;0;0;0
11;로빈슨;수비수;0;3;3;12;8;1;1;0;2
11;안데르센;수비수;0;0;0;8;5;2;0;1;0
11;디옵;수비수;0;0;0;7;2;1;1;0;0
11;배시;수비수;0;0;0;12;6;2;4;0;2
11;테트;수비수;0;1;1;12;12;2;3;0;0
11;카스타뉴;수비수;0;0;0;3;2;1;0;0;1
12;에데르송;골키퍼;0;1;1;12;0;0;3;0;0
12;홀란;공격수;12;0;12;12;61;32;2;0;1
12;도쿠;공격수;1;1;2;8;9;3;0;0;2
12;코바치치;미드필더;3;0;3;11;20;5;3;0;0
12;더 브라위너;미드필더;1;1;2;6;16;4;2;0;2
12;로드리;미드필더;0;0;0;2;0;0;0;0;0
12;누네스;미드필더;0;2;2;8;3;0;0;0;0
12;실바;미드필더;0;3;3;12;18;6;3;0;2
12;사비우;미드필더;0;2;2;9;16;6;2;0;1
12;귄도안;미드필더;0;1;1;11;11;3;0;0;0
12;그릴리시;미드필더;0;1;1;8;5;1;2;0;0
12;매카티;미드필더;0;0;0;1;0;0;0;0;0
12;포든;미드필더;0;1;1;9;21;2;0;0;2
12;그바르디올;수비수;3;0;3;12;19;7;0;0;1
12;스톤스;수비수;2;0;2;7;2;2;1;0;0
12;아케;수비수;0;0;0;3;2;0;0;0;0
12;루이스;수비수;0;2;2;11;4;0;2;0;0
12;아칸지;수비수;0;0;0;10;7;1;2;0;0
12;심슨 퍼시;수비수;0;0;0;1;0;0;1;0;0
12;워커;수비수;0;0;0;8;5;2;1;0;0
12;디아스;수비수;0;0;0;9;9;3;3;0;0
13;파디야;골키퍼;0;0;0;5;0;0;0;0;0
13;아기레사발라;골키퍼;0;0;0;11;0;0;0;1;0
13;구루제타;공격수;3;2;5;13;10;5;0;0;3
13;윌리암스;공격수;3;4;7;13;13;6;0;0;6
13;베렝게르;공격수;2;4;6;13;10;4;2;0;2
13;윌리암스;공격수;1;2;3;12;18;5;1;0;5
13;알바로 잘로;공격수;1;0;1;10;9;3;0;0;3
13;세라노;공격수;0;0;0;2;1;0;0;0;0
13;마르톤;공격수;0;0;0;3;0;0;1;0;0
13;산세트;미드필더;5;0;5;11;14;8;1;0;2
13;야우레기사르;미드필더;1;0;1;11;2;1;3;1;0
13;프라도스;미드필더;1;0;1;12;4;3;5;0;0
13;베스가;미드필더;0;0;0;8;2;0;1;0;0
13;보이로;미드필더;0;0;0;5;0;0;0;0;0
13;에레라;미드필더;0;0;0;8;3;2;2;0;0
13;고메스;미드필더;0;0;0;13;1;0;1;0;0
13;루이스 데 갈라레타;미드필더;0;1;1;10;1;0;2;0;0
13;우르타산;미드필더;0;0;0;1;0;0;0;0;0
13;비비안;수비수;2;0;2;12;3;2;1;0;2
13;파레데스;수비수;1;0;1;8;2;1;2;0;0
13;고로사벨;수비수;0;1;1;5;1;1;1;0;0
13;알바레즈;수비수;0;0;0;7;0;0;2;0;0
13;데 마르코스;수비수;0;3;3;10;1;0;0;0;0
13;누녜스;수비수;0;0;0;3;1;1;1;0;0
13;베르치체;수비수;0;0;0;11;1;1;2;0;1
13;레쿠에;수비수;0;0;0;6;0;0;1;0;0
14;아드리안;골키퍼;0;0;0;0;0;0;2;0;0
14;실바;골키퍼;0;0;0;14;0;0;1;0;0
14;로케;공격수;3;0;3;11;24;13;0;0;3
14;아빌라;공격수;2;0;2;12;8;5;3;0;3
14;에잘줄리;공격수;1;0;1;14;29;11;1;0;2
14;바캄푸;공격수;0;1;1;8;4;3;1;0;4
14;디아오;공격수;0;2;2;7;3;0;0;0;2
14;루이발;공격수;0;1;1;12;6;3;2;0;2
14;로사다;공격수;0;0;0;9;4;1;1;0;0
14;후안미;공격수;0;0;0;7;3;0;2;0;0
14;로 셀소;미드필더;5;1;6;8;17;12;1;0;0
14;포르날스;미드필더;1;0;1;13;9;1;1;0;0
14;로카;미드필더;0;1;1;9;4;0;3;0;0
14;플로레스;미드필더;0;0;0;1;0;0;0;0;0
14;알티미라;미드필더;0;1;1;11;4;0;2;0;0
14;카르발류;미드필더;0;0;0;4;2;0;0;0;0
14;카르도주;미드필더;0;1;1;9;2;0;1;0;0
14;기라오;미드필더;0;0;0;1;0;0;0;0;0
14;바르트라;수비수;2;0;2;7;7;3;0;0;0
14;나탄;수비수;0;0;0;12;1;0;2;1;0
14;요렌테;수비수;0;0;0;13;3;2;0;0;0
14;페라드;수비수;0;0;0;13;6;1;4;0;2
14;로드리게스;수비수;0;0;0;6;0;0;0;0;0
14;베예린;수비수;0;1;1;7;1;1;1;0;0
14;사발리;수비수;0;0;0;8;1;1;1;0;0
